alarm_1,alarm_2,lag,correlation,abs_corr
RF Unit VSWR Threshold Crossed,S1ap Link Down,-3,0.07611271162359343,0.07611271162359343
RF Unit VSWR Threshold Crossed,S1ap Link Down,-2,0.0891768239619929,0.0891768239619929
RF Unit VSWR Threshold Crossed,S1ap Link Down,-1,0.08477518854919341,0.08477518854919341
RF Unit VSWR Threshold Crossed,S1ap Link Down,0,0.1414877444100286,0.1414877444100286
RF Unit VSWR Threshold Crossed,S1ap Link Down,1,0.07748331421680102,0.07748331421680102
RF Unit VSWR Threshold Crossed,S1ap Link Down,2,0.09249975277613826,0.09249975277613826
RF Unit VSWR Threshold Crossed,S1ap Link Down,3,0.08325427758824923,0.08325427758824923
RF Unit VSWR Threshold Crossed,S1ap Link Down,4,0.07624082665508061,0.07624082665508061
RF Unit VSWR Threshold Crossed,S1ap Link Down,5,0.07799566307390031,0.07799566307390031
RF Unit VSWR Threshold Crossed,S1ap Link Down,6,0.060870212706581654,0.060870212706581654
RF Unit VSWR Threshold Crossed,S1ap Link Down,7,0.05820984938963937,0.05820984938963937
RF Unit VSWR Threshold Crossed,S1ap Link Down,8,0.0644037736373671,0.0644037736373671
RF Unit VSWR Threshold Crossed,S1ap Link Down,9,0.05187487885886282,0.05187487885886282
RF Unit VSWR Threshold Crossed,S1ap Link Down,10,0.06327303588873723,0.06327303588873723
RF Unit VSWR Threshold Crossed,S1ap Link Down,11,0.05400549094765924,0.05400549094765924
RF Unit VSWR Threshold Crossed,S1ap Link Down,12,0.05777894643813978,0.05777894643813978
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-12,0.07840586015992011,0.07840586015992011
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-11,0.059176809465081866,0.059176809465081866
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-10,0.06939080804077714,0.06939080804077714
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-9,0.06396643987432804,0.06396643987432804
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-8,0.07377839006850287,0.07377839006850287
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-7,0.07915292624797853,0.07915292624797853
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-6,0.07858784841890633,0.07858784841890633
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-5,0.08819004723759437,0.08819004723759437
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-4,0.09535473243686587,0.09535473243686587
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-3,0.11467488823317598,0.11467488823317598
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-2,0.1328193220623491,0.1328193220623491
RF Unit VSWR Threshold Crossed,SCTP Link Fault,-1,0.11401563122960584,0.11401563122960584
RF Unit VSWR Threshold Crossed,SCTP Link Fault,0,0.16776231907415146,0.16776231907415146
RF Unit VSWR Threshold Crossed,SCTP Link Fault,1,0.12468151170196032,0.12468151170196032
RF Unit VSWR Threshold Crossed,SCTP Link Fault,2,0.12479470275422827,0.12479470275422827
RF Unit VSWR Threshold Crossed,SCTP Link Fault,3,0.12136826924675378,0.12136826924675378
RF Unit VSWR Threshold Crossed,SCTP Link Fault,4,0.10148775732365702,0.10148775732365702
RF Unit VSWR Threshold Crossed,SCTP Link Fault,5,0.11124266881801625,0.11124266881801625
RF Unit VSWR Threshold Crossed,SCTP Link Fault,6,0.09904096187977396,0.09904096187977396
RF Unit VSWR Threshold Crossed,SCTP Link Fault,7,0.08966036572319139,0.08966036572319139
RF Unit VSWR Threshold Crossed,SCTP Link Fault,8,0.08233312850592114,0.08233312850592114
RF Unit VSWR Threshold Crossed,SCTP Link Fault,9,0.07705379788180454,0.07705379788180454
RF Unit VSWR Threshold Crossed,SCTP Link Fault,10,0.09145730356699355,0.09145730356699355
RF Unit VSWR Threshold Crossed,SCTP Link Fault,11,0.07965673512457312,0.07965673512457312
RF Unit VSWR Threshold Crossed,SCTP Link Fault,12,0.07372675084367919,0.07372675084367919
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-12,0.41542125939695945,0.41542125939695945
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-11,0.3721803904904006,0.3721803904904006
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-10,0.44670016454374933,0.44670016454374933
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-9,0.37584975024537953,0.37584975024537953
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-8,0.4304266617661202,0.4304266617661202
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-7,0.43326942895800796,0.43326942895800796
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-6,0.41921857629901227,0.41921857629901227
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-5,0.46061897292180265,0.46061897292180265
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-4,0.4272997069560375,0.4272997069560375
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-3,0.4653993491586376,0.4653993491586376
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-2,0.4575674137254387,0.4575674137254387
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,-1,0.3957237693617778,0.3957237693617778
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,0,0.7519339604830069,0.7519339604830069
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,1,0.39185383182786165,0.39185383182786165
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,2,0.45903784555843163,0.45903784555843163
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,3,0.4781695035527797,0.4781695035527797
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,4,0.4233664191013408,0.4233664191013408
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,5,0.46056672978882796,0.46056672978882796
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,6,0.43499492116048083,0.43499492116048083
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,7,0.4450039499917724,0.4450039499917724
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,8,0.4297061422466652,0.4297061422466652
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,9,0.4008496389283216,0.4008496389283216
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,10,0.44815116884966305,0.44815116884966305
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,11,0.38694350458580046,0.38694350458580046
RF Unit VSWR Threshold Crossed,SDH/SONET Tributary Excessive Slip Frames,12,0.4182557619685823,0.4182557619685823
RF Unit VSWR Threshold Crossed,Statistical Alarm,-12,0.10685502870531605,0.10685502870531605
RF Unit VSWR Threshold Crossed,Statistical Alarm,-11,0.10149764831626594,0.10149764831626594
RF Unit VSWR Threshold Crossed,Statistical Alarm,-10,0.10860167123834218,0.10860167123834218
RF Unit VSWR Threshold Crossed,Statistical Alarm,-9,0.11542380254890905,0.11542380254890905
RF Unit VSWR Threshold Crossed,Statistical Alarm,-8,0.10553456939856964,0.10553456939856964
RF Unit VSWR Threshold Crossed,Statistical Alarm,-7,0.13067317039728718,0.13067317039728718
RF Unit VSWR Threshold Crossed,Statistical Alarm,-6,0.12887579816577086,0.12887579816577086
RF Unit VSWR Threshold Crossed,Statistical Alarm,-5,0.1234893544663743,0.1234893544663743
RF Unit VSWR Threshold Crossed,Statistical Alarm,-4,0.12637524107676873,0.12637524107676873
RF Unit VSWR Threshold Crossed,Statistical Alarm,-3,0.15130415523358529,0.15130415523358529
RF Unit VSWR Threshold Crossed,Statistical Alarm,-2,0.14429309550880076,0.14429309550880076
RF Unit VSWR Threshold Crossed,Statistical Alarm,-1,0.14816245427736183,0.14816245427736183
RF Unit VSWR Threshold Crossed,Statistical Alarm,0,0.1916242501151327,0.1916242501151327
RF Unit VSWR Threshold Crossed,Statistical Alarm,1,0.14625278748389897,0.14625278748389897
RF Unit VSWR Threshold Crossed,Statistical Alarm,2,0.12994392300558086,0.12994392300558086
RF Unit VSWR Threshold Crossed,Statistical Alarm,3,0.12829582817328194,0.12829582817328194
RF Unit VSWR Threshold Crossed,Statistical Alarm,4,0.10836386883257437,0.10836386883257437
RF Unit VSWR Threshold Crossed,Statistical Alarm,5,0.12568851753694932,0.12568851753694932
RF Unit VSWR Threshold Crossed,Statistical Alarm,6,0.11075368540728533,0.11075368540728533
RF Unit VSWR Threshold Crossed,Statistical Alarm,7,0.11518763279551196,0.11518763279551196
RF Unit VSWR Threshold Crossed,Statistical Alarm,8,0.11696278132363411,0.11696278132363411
RF Unit VSWR Threshold Crossed,Statistical Alarm,9,0.08946386086862126,0.08946386086862126
RF Unit VSWR Threshold Crossed,Statistical Alarm,10,0.12798388091473892,0.12798388091473892
RF Unit VSWR Threshold Crossed,Statistical Alarm,11,0.08149227276722212,0.08149227276722212
RF Unit VSWR Threshold Crossed,Statistical Alarm,12,0.09299629418957718,0.09299629418957718
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-12,0.23864752804806144,0.23864752804806144
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-11,0.25883200278196933,0.25883200278196933
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-10,0.2225618659285751,0.2225618659285751
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-9,0.1919807399926609,0.1919807399926609
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-8,0.15752450663727585,0.15752450663727585
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-7,0.15219760471215635,0.15219760471215635
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-6,0.12852634821247313,0.12852634821247313
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-5,0.13597606303114684,0.13597606303114684
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-4,0.11443509801882748,0.11443509801882748
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-3,0.13332653758425111,0.13332653758425111
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-2,0.14475096369151158,0.14475096369151158
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,-1,0.11539812847486952,0.11539812847486952
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,0,0.15160723717773628,0.15160723717773628
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,1,0.10581152842884367,0.10581152842884367
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,2,0.08524652872461765,0.08524652872461765
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,3,0.09262780147159731,0.09262780147159731
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,4,0.08221863732805039,0.08221863732805039
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,5,0.12432590764835082,0.12432590764835082
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,6,0.14206048314672662,0.14206048314672662
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,7,0.18629400382777608,0.18629400382777608
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,8,0.2032847364246943,0.2032847364246943
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,9,0.22229246653368703,0.22229246653368703
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,10,0.26209129981578494,0.26209129981578494
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,11,0.2676169712652023,0.2676169712652023
RF Unit VSWR Threshold Crossed,UMTS Cell MC-HSDPA Function Fault,12,0.24699896292099027,0.24699896292099027
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-12,0.12966944747765216,0.12966944747765216
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-11,0.12223862208226774,0.12223862208226774
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-10,0.13864000940006185,0.13864000940006185
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-9,0.11744900917931188,0.11744900917931188
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-8,0.13240481191266365,0.13240481191266365
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-7,0.13529806864023072,0.13529806864023072
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-6,0.141488232782779,0.141488232782779
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-5,0.1608254165531241,0.1608254165531241
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-4,0.15825258077425008,0.15825258077425008
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-3,0.17545689440445522,0.17545689440445522
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-2,0.21150299026664018,0.21150299026664018
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,-1,0.18450334288085515,0.18450334288085515
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,0,0.29652300319557806,0.29652300319557806
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,1,0.19358127803791067,0.19358127803791067
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,2,0.19912210975923333,0.19912210975923333
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,3,0.20906217275090153,0.20906217275090153
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,4,0.1680407563311801,0.1680407563311801
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,5,0.17296709269867636,0.17296709269867636
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,6,0.13572777269112257,0.13572777269112257
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,7,0.1390210020949256,0.1390210020949256
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,8,0.14201552614766513,0.14201552614766513
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,9,0.12681133822032126,0.12681133822032126
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,10,0.15384580785195587,0.15384580785195587
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,11,0.13732116626881366,0.13732116626881366
RF Unit VSWR Threshold Crossed,UMTS Cell Unavailable,12,0.1324713187312338,0.1324713187312338
RF Unit VSWR Threshold Crossed,User Plane Fault,-12,0.2559327971474416,0.2559327971474416
RF Unit VSWR Threshold Crossed,User Plane Fault,-11,0.2373253641036303,0.2373253641036303
RF Unit VSWR Threshold Crossed,User Plane Fault,-10,0.2741802449385001,0.2741802449385001
RF Unit VSWR Threshold Crossed,User Plane Fault,-9,0.2448934345074917,0.2448934345074917
RF Unit VSWR Threshold Crossed,User Plane Fault,-8,0.2510910024639572,0.2510910024639572
RF Unit VSWR Threshold Crossed,User Plane Fault,-7,0.2767469216466561,0.2767469216466561
RF Unit VSWR Threshold Crossed,User Plane Fault,-6,0.2623941484279303,0.2623941484279303
RF Unit VSWR Threshold Crossed,User Plane Fault,-5,0.30745426820283983,0.30745426820283983
RF Unit VSWR Threshold Crossed,User Plane Fault,-4,0.31002302033576823,0.31002302033576823
RF Unit VSWR Threshold Crossed,User Plane Fault,-3,0.35146690198562147,0.35146690198562147
RF Unit VSWR Threshold Crossed,User Plane Fault,-2,0.36963471599935666,0.36963471599935666
RF Unit VSWR Threshold Crossed,User Plane Fault,-1,0.3406856874022319,0.3406856874022319
RF Unit VSWR Threshold Crossed,User Plane Fault,0,0.5364216177052334,0.5364216177052334
RF Unit VSWR Threshold Crossed,User Plane Fault,1,0.3916664645732446,0.3916664645732446
RF Unit VSWR Threshold Crossed,User Plane Fault,2,0.3782407353551496,0.3782407353551496
RF Unit VSWR Threshold Crossed,User Plane Fault,3,0.39148188065897366,0.39148188065897366
RF Unit VSWR Threshold Crossed,User Plane Fault,4,0.32859953821283017,0.32859953821283017
RF Unit VSWR Threshold Crossed,User Plane Fault,5,0.3453941320053087,0.3453941320053087
RF Unit VSWR Threshold Crossed,User Plane Fault,6,0.30880714065549814,0.30880714065549814
RF Unit VSWR Threshold Crossed,User Plane Fault,7,0.2965830406745266,0.2965830406745266
RF Unit VSWR Threshold Crossed,User Plane Fault,8,0.2956107881591115,0.2956107881591115
RF Unit VSWR Threshold Crossed,User Plane Fault,9,0.2621363914580875,0.2621363914580875
RF Unit VSWR Threshold Crossed,User Plane Fault,10,0.27710450284487126,0.27710450284487126
RF Unit VSWR Threshold Crossed,User Plane Fault,11,0.26261080637364936,0.26261080637364936
RF Unit VSWR Threshold Crossed,User Plane Fault,12,0.25604627165487087,0.25604627165487087
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-12,0.24923523153037477,0.24923523153037477
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-11,0.22907090375135716,0.22907090375135716
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-10,0.2423426678821459,0.2423426678821459
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-9,0.23418837113960386,0.23418837113960386
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-8,0.2476486599537201,0.2476486599537201
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-7,0.26658956332275846,0.26658956332275846
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-6,0.26519034701704475,0.26519034701704475
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-5,0.3090892358689071,0.3090892358689071
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-4,0.31482931028190275,0.31482931028190275
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-3,0.3491989296422461,0.3491989296422461
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-2,0.3726714753687466,0.3726714753687466
RF Unit VSWR Threshold Crossed,X2 Interface Fault,-1,0.36440821348448527,0.36440821348448527
RF Unit VSWR Threshold Crossed,X2 Interface Fault,0,0.486804626927866,0.486804626927866
RF Unit VSWR Threshold Crossed,X2 Interface Fault,1,0.4133231862292019,0.4133231862292019
RF Unit VSWR Threshold Crossed,X2 Interface Fault,2,0.37699265303401874,0.37699265303401874
RF Unit VSWR Threshold Crossed,X2 Interface Fault,3,0.388457271836571,0.388457271836571
RF Unit VSWR Threshold Crossed,X2 Interface Fault,4,0.3429231195642302,0.3429231195642302
RF Unit VSWR Threshold Crossed,X2 Interface Fault,5,0.3411884381644202,0.3411884381644202
RF Unit VSWR Threshold Crossed,X2 Interface Fault,6,0.30675369532393537,0.30675369532393537
RF Unit VSWR Threshold Crossed,X2 Interface Fault,7,0.28128905821821576,0.28128905821821576
RF Unit VSWR Threshold Crossed,X2 Interface Fault,8,0.28584778561245816,0.28584778561245816
RF Unit VSWR Threshold Crossed,X2 Interface Fault,9,0.2563023646195429,0.2563023646195429
RF Unit VSWR Threshold Crossed,X2 Interface Fault,10,0.2603341417232974,0.2603341417232974
RF Unit VSWR Threshold Crossed,X2 Interface Fault,11,0.25287554146209795,0.25287554146209795
RF Unit VSWR Threshold Crossed,X2 Interface Fault,12,0.23891545759050092,0.23891545759050092
S1ap Link Down,SCTP Link Fault,-12,0.021987605799062174,0.021987605799062174
S1ap Link Down,SCTP Link Fault,-11,0.02295379297181636,0.02295379297181636
S1ap Link Down,SCTP Link Fault,-10,0.019593063256706334,0.019593063256706334
S1ap Link Down,SCTP Link Fault,-9,0.018074029405556705,0.018074029405556705
S1ap Link Down,SCTP Link Fault,-8,0.019413823580195885,0.019413823580195885
S1ap Link Down,SCTP Link Fault,-7,0.021282474256851057,0.021282474256851057
S1ap Link Down,SCTP Link Fault,-6,0.01823270722631827,0.01823270722631827
S1ap Link Down,SCTP Link Fault,-5,0.02608988673851576,0.02608988673851576
S1ap Link Down,SCTP Link Fault,-4,0.026986988419960965,0.026986988419960965
S1ap Link Down,SCTP Link Fault,-3,0.04014374455968757,0.04014374455968757
S1ap Link Down,SCTP Link Fault,-2,0.0373479563364792,0.0373479563364792
S1ap Link Down,SCTP Link Fault,-1,0.044622844273050896,0.044622844273050896
S1ap Link Down,SCTP Link Fault,0,0.11667444765113973,0.11667444765113973
S1ap Link Down,SCTP Link Fault,1,0.05154218830426539,0.05154218830426539
S1ap Link Down,SCTP Link Fault,2,0.04894141695628527,0.04894141695628527
S1ap Link Down,SCTP Link Fault,3,0.032233138088167496,0.032233138088167496
S1ap Link Down,SCTP Link Fault,4,0.02428656285047401,0.02428656285047401
S1ap Link Down,SCTP Link Fault,5,0.0364265704965433,0.0364265704965433
S1ap Link Down,SCTP Link Fault,6,0.02406418894103375,0.02406418894103375
S1ap Link Down,SCTP Link Fault,7,0.01878255997257437,0.01878255997257437
S1ap Link Down,SCTP Link Fault,8,0.018028303767243417,0.018028303767243417
S1ap Link Down,SCTP Link Fault,9,0.020650345363439744,0.020650345363439744
S1ap Link Down,SCTP Link Fault,10,0.02075387766734852,0.02075387766734852
S1ap Link Down,SCTP Link Fault,11,0.024590840922387718,0.024590840922387718
S1ap Link Down,SCTP Link Fault,12,0.019390851249681415,0.019390851249681415
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-12,0.05839250135663293,0.05839250135663293
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-11,0.054864098069510175,0.054864098069510175
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-10,0.056237244050697785,0.056237244050697785
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-9,0.053641849632894714,0.053641849632894714
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-8,0.06601932903378069,0.06601932903378069
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-7,0.06201218259831,0.06201218259831
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-6,0.05542418326053008,0.05542418326053008
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-5,0.07169827963793031,0.07169827963793031
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-4,0.06357366687943738,0.06357366687943738
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-3,0.07812913580695331,0.07812913580695331
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-2,0.07200457366547759,0.07200457366547759
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,-1,0.057243027789134475,0.057243027789134475
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,0,0.131237493128649,0.131237493128649
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,1,0.06101787228037196,0.06101787228037196
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,2,0.06886668344786503,0.06886668344786503
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,3,0.06814628991125676,0.06814628991125676
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,4,0.05597664874848116,0.05597664874848116
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,5,0.07734527771927817,0.07734527771927817
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,6,0.058944463457694544,0.058944463457694544
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,7,0.06786882513012278,0.06786882513012278
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,8,0.059352409357386234,0.059352409357386234
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,9,0.050438599130538816,0.050438599130538816
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,10,0.06857686961060634,0.06857686961060634
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,11,0.05211396112683769,0.05211396112683769
S1ap Link Down,SDH/SONET Tributary Excessive Slip Frames,12,0.04857943507654524,0.04857943507654524
S1ap Link Down,Statistical Alarm,-12,0.042059555786283905,0.042059555786283905
S1ap Link Down,Statistical Alarm,-11,0.013920614182998893,0.013920614182998893
S1ap Link Down,Statistical Alarm,-10,0.02675465393231842,0.02675465393231842
S1ap Link Down,Statistical Alarm,-9,0.017210636269607532,0.017210636269607532
S1ap Link Down,Statistical Alarm,-8,0.016404453711109462,0.016404453711109462
S1ap Link Down,Statistical Alarm,-7,0.018577860069200883,0.018577860069200883
S1ap Link Down,Statistical Alarm,-6,0.02994340523725437,0.02994340523725437
S1ap Link Down,Statistical Alarm,-5,0.04151341160194839,0.04151341160194839
S1ap Link Down,Statistical Alarm,-4,0.026241726075167254,0.026241726075167254
S1ap Link Down,Statistical Alarm,-3,0.054775753486919,0.054775753486919
S1ap Link Down,Statistical Alarm,-2,0.03341384998539954,0.03341384998539954
S1ap Link Down,Statistical Alarm,-1,0.031173774699493468,0.031173774699493468
S1ap Link Down,Statistical Alarm,0,0.0569854173790981,0.0569854173790981
S1ap Link Down,Statistical Alarm,1,0.033801787711374175,0.033801787711374175
S1ap Link Down,Statistical Alarm,2,0.046895016735248325,0.046895016735248325
S1ap Link Down,Statistical Alarm,3,0.02780970922285609,0.02780970922285609
S1ap Link Down,Statistical Alarm,4,0.015361891172257803,0.015361891172257803
S1ap Link Down,Statistical Alarm,5,0.022119672499586764,0.022119672499586764
S1ap Link Down,Statistical Alarm,6,0.015514612591888207,0.015514612591888207
S1ap Link Down,Statistical Alarm,7,0.015918025516672023,0.015918025516672023
S1ap Link Down,Statistical Alarm,8,0.01584326891645091,0.01584326891645091
S1ap Link Down,Statistical Alarm,9,0.02181576462422031,0.02181576462422031
S1ap Link Down,Statistical Alarm,10,0.03432762013545492,0.03432762013545492
S1ap Link Down,Statistical Alarm,11,0.01644401993292972,0.01644401993292972
S1ap Link Down,Statistical Alarm,12,0.02090415035475318,0.02090415035475318
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-12,0.04504507658371221,0.04504507658371221
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-11,0.039598690629231756,0.039598690629231756
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-10,0.02426381886454434,0.02426381886454434
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-9,0.013070414779514015,0.013070414779514015
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-8,0.01931948855694196,0.01931948855694196
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-7,0.004379735479039247,0.004379735479039247
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-6,-0.00044479393195337,0.00044479393195337
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-5,-0.0010902193292516105,0.0010902193292516105
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-4,0.00031262255693210214,0.00031262255693210214
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-3,0.010364408865820941,0.010364408865820941
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-2,0.012638790689176036,0.012638790689176036
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,-1,0.008902219672936766,0.008902219672936766
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,0,0.05100523020225348,0.05100523020225348
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,1,0.003885444422067701,0.003885444422067701
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,2,-0.0018898569012851662,0.0018898569012851662
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,3,0.0012807233832050663,0.0012807233832050663
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,4,0.005724812238734626,0.005724812238734626
S1ap Link Down,UMTS Cell MC-HSDPA Function Fault,5,0.02581631718495251,0.02581631718495251
